회차,등위,상호명,당첨방식,소재지
598,1등,KB행당동지점옆가판,수동,서울 성동구 행당1동 320-22번지
598,1등,대박,수동,서울 강남구 신사동 528-4번지 화인빌딩1층훼미리마트
598,1등,행운복권방,수동,서울 중랑구 면목동 183-26번지
598,1등,영훈슈퍼마켓,수동,서울 도봉구 창3동 557-5번지
597,1등,로또복권,자동,서울 노원구 상계동 649-7번지 다모아빌딩103
597,1등,노다지복권방,자동,서울 종로구 창신동 302-5번지
597,1등,다모아문구,자동,대구 서구 평리동 673-21번지
597,1등,로또복권방,자동,충남 당진시 당진읍 읍내리 620-5번지
597,1등,천하명당복권방,자동,충남 홍성군 홍성읍 오관리 321-4번지
597,1등,농심가슈퍼마트,자동,서울 양천구 목2동 231-57번지
597,1등,시네마천국,수동,경남 거창군 거창읍 중앙리 336-7번지
597,1등,GS25(창원극동),자동,경남 창원시 의창구 팔용동 104-1번지
597,1등,복권명당자인점,자동,경북 경산시 자인면 동부리 148-7번지
597,1등,복권명가,자동,서울 구로구 개봉동 403-165번지
597,1등,가로판매소,자동,서울 구로구 구로동 2-17번지 신도림역배수펌프장앞
597,1등,배팅샵(가장),자동,대전 서구 가장동 41-39번지
597,1등,금두꺼비복권방,자동,경기 고양시 일산서구 대화동 2208번지 재성빌딩1층
596,1등,CU(안양석수점),자동,경기 안양시 만안구 석수동 325-13번지
596,1등,씨엔유 삼산한길,자동,인천 부평구 삼산동 121-48번지 CU삼산한길점
596,1등,북마산복권전문점,자동,경남 창원시 마산합포구 상남동 39-4번지
596,1등,복권마을,자동,경기 안양시 동안구 호계1동 959-19
596,1등,로또판매점,수동,부산 남구 대연동 1604-5번지 다산슈퍼
596,1등,C.C.S24시편의점,수동,전북 전주시 덕진구 우아동3가 746-40번지
596,1등,훼미리대박복권방,자동,인천 서구 가좌동 247-1번지 102호
596,1등,신봉,자동,충북 청주시 흥덕구 신봉동 168-8번지 신봉삼성아파트3단지 앞도로변
596,1등,무지개복권,수동,경기 오산시 은계동 7-31번지 수도상가103호
596,1등,여기있었네복권방,자동,전북 김제시 요촌동 474-3번지
595,1등,부일카서비스,자동,부산 동구 범일동 830-195
595,1등,올인(allin),수동,경기 화성시 향남읍 장짐리 273-3번지
595,1등,구례로또,자동,전남 구례군 구례읍 봉동리 317-9번지
595,1등,로또정량점,자동,경남 통영시 정량동 1158-5번지 7호
595,1등,천하명당(팔용점),수동,경남 창원시 의창구 팔용동 134-2번지
595,1등,조치원복권방,수동,세종 세종 조치원읍 원리 12-6번지
595,1등,개봉학마을점로또판매,수동,서울 구로구 개봉동 482번지 교육프라자101 102호
595,1등,삼성소비자슈퍼,자동,대전 중구 선화동 157-8번지
594,1등,노다지복권방서정지점,수동,경기 평택시 서정동 335-27번지
594,1등,로또천국,자동,서울 광진구 군자동 345번지
594,1등,충청복권전문점,자동,충남 천안시 서북구 성환읍 성환리 375-9번지
594,1등,노다지복권방,수동,대전 동구 성남동 505-7번지
594,1등,금강종합공구,자동,경기 김포시 대곶면 율생리 350-5번지
594,1등,로또천국,자동,충북 충주시 칠금동 849번지 충주공영버스터미널1층 터미널매점
594,1등,흥인식품,자동,서울 중구 흥인동 72번지
594,1등,대박복권방,자동,경기 안양시 동안구 비산동 459-1번지
594,1등,썬마트,자동,충북 청주시 흥덕구 복대동 2719번지
594,1등,성심상회,자동,경북 포항시 북구 중앙동 41번지
594,1등,고마트 방화점,자동,서울 강서구 방화동 607-214번지 102호
593,1등,로또복권,수동,서울 광진구 중곡동 244-1번지
593,1등,복권방,수동,부산 부산진구 개금동 258-1번지 1층일부
593,1등,GS25(대구교대),자동,대구 남구 대명동 2007-6번지
593,1등,선봉로또,자동,울산 남구 삼산동 1468-6번지 CU판매점 내
593,1등,대박로또,수동,경기 안산시 단원구 원곡동 798-11번지 102호
593,1등,화천복권방,수동,강원 화천군 화천읍 하리 43-28번지
593,1등,오렌지통신,자동,경기 성남시 수정구 고등동 404번지
593,1등,화천복권방,수동,강원 화천군 화천읍 하리 43-28번지
593,1등,대용상회,자동,부산 금정구 노포동 16-6번지
592,1등,문구백화점,수동,경기 광주시 경안동 54-11번지
592,1등,가판대,자동,서울 도봉구 도봉동 44-15번지
592,1등,대전둔산대덕점,자동,대전 서구 둔산2동 1336번지세븐일레븐편의점
592,1등,CU(거제해금강),자동,경남 거제시 고현동 997-5번지
592,1등,일등로또방,자동,전북 전주시 완산구 평화동1가 558-1번지
592,1등,CU(달동초이스점),자동,울산 남구 달동 1309-1번지
591,1등,초월대박복권방,수동,경기 광주시 초월읍 대쌍령리 196-18번지
591,1등,노다지복권방,수동,서울 양천구 신월1동 116-14번지
591,1등,복권파는집,자동,경남 창원시 마산회원구 합성동 84-29번지
591,1등,로또복권방,자동,경기 의정부시 호원동 454-13번지
591,1등,CU(대림중앙점),자동,서울 영등포구 대림3동 775-7번지
590,1등,경민복권방,수동,경기 수원시 팔달구 북수동 372-1번지
590,1등,세방매점,자동,경북 경주시 용강동 753-1번지
590,1등,백석교판매점,자동,경기 고양시 일산동구 마두동 783번지 백석고교앞정류소
590,1등,정평복권,자동,서울 양천구 목동 917번지 목동파라곤 1층 109호 미니스톱내
590,1등,CU(마산금강점),수동,경남 창원시 마산합포구 중앙동3가 2-52번지 금강펠릭스타워102호
590,1등,태안로또복권방,자동,충남 태안군 태안읍 동문리 454-23번지
590,1등,팡팡로또복권,수동,전북 김제시 요촌동 293-8번지
589,1등,로또복권삼주봉황,수동,경북 경산시 진량읍 봉회리 57번지
589,1등,삼호복권방,자동,전남 영암군 삼호읍 용당리 1883-1번지 삼호복권방
589,1등,행운예감,자동,충북 충주시 지현동 326번지 도깨비만두 내
589,1등,천하명당복권방,수동,경기 화성시 남양동 1267-5번지
589,1등,보경식품,자동,서울 강북구 미아동 207-2번지
589,1등,종합가판점,자동,서울 동대문구 전농동 620-69번지 가판
589,1등,그린로또,자동,강원 양양군 양양읍 남문1리 80번지
588,1등,행복슈퍼,수동,서울 성북구 삼선동1가 25번지
588,1등,드림,수동,경기 수원시 권선구 세류3동 130번지
588,1등,세류보석복권방,수동,경기 수원시 권선구 세류동 1090-7번지
588,1등,세류보석복권방,수동,경기 수원시 권선구 세류동 1090-7번지
588,1등,대박복권방,자동,경기 파주시 문산읍 문산리 13-7번지
587,1등,성원마트,자동,경남 창원시 성산구 남양동 20번지 성원1차상가120호
587,1등,천하명당복권,수동,대구 북구 관음동 1249-4번지
587,1등,로또명당인주점,수동,충남 아산시 인주면 신성리 188-8번지
586,1등,다터져복권방,자동,서울 금천구 가산동 60-18번지 한신it타워2차101호
586,1등,패기통신,자동,서울 도봉구 창4동 16번지 제일빌딩1층110호
586,1등,천하명당복권방,자동,경기 수원시 팔달구 매산로3가 128-4번지
586,1등,토큰박스45,수동,서울 중구 광희동1가 186-1번지
586,1등,토큰판매소,수동,서울 송파구 풍납1동 480번지
586,1등,GS25(터미널2),수동,부산 금정구 노포동 133번지 터미널내1층4호GS25종합터미널2호점
586,1등,마두역상행선가판대,수동,경기 고양시 일산동구 장항동 1360번지 마두역상행선가판대
586,1등,로또야놀자,자동,경북 경주시 동천동 599-1번지
585,1등,씨엔에스,수동,대구 서구 비산동 1840-1번지
585,1등,복권명당,자동,대구 수성구 수성동1가 217-4번지
585,1등,9TO5공항점,자동,서울 강서구 공항동 48-27번지
585,1등,훼미리마트송도프라자,자동,인천 연수구 송도동 2-6번지 송도프라자108호
585,1등,유연마트,수동,대전 동구 신흥동 11-7번지
585,1등,로또복권,수동,경기 평택시 합정동 918-8번지 1층 1호
585,1등,금강종합공구,자동,경기 김포시 대곶면 율생리 350-5번지
585,1등,금정복권,자동,부산 금정구 부곡동 296-100번지 1층 편의점내
585,1등,대박행진 복권랜드.커피에 반하다,자동,경기 파주시 금촌동 989-1번지 금촌프라자107호
584,1등,대박행진 복권랜드.커피에 반하다,자동,경기 파주시 금촌동 989-1번지 금촌프라자107호
584,1등,CU(소피텔점),자동,서울 중구 묵정동 18-9번지
584,1등,보람복권방,수동,울산 남구 삼산동 1567-6번지 우리들마트 내
583,1등,1등복권방,수동,울산 울주군 언양읍 남부리 126-1번지 세븐일레븐내
583,1등,복권나라,수동,부산 동래구 명장2동 489-38번지
583,1등,윈마트,수동,서울 송파구 석촌동 10-6번지
583,1등,온라인복권방,수동,서울 동대문구 용두동 9-2번지
583,1등,끌레리띠,수동,경남 창원시 마산회원구 구암동 11-6번지
583,1등,주택복권,자동,경기 이천시 창전동 150-9번지
583,1등,왕대박복권,자동,대구 달성군 옥포면 본리리 2414-3번지
583,1등,엘지25동명점,수동,경기 안산시 단원구 선부동 1070-18번지 상록빌딩106호
583,1등,나눔로또 스포츠토토(김포장기점),수동,경기 김포시 장기동 1399번지 121호
583,1등,팡팡복권마트.잡화슈퍼,수동,전북 전주시 덕진구 금암동 460-11번지
583,1등,우리들마트,자동,부산 동래구 온천1동 148-23번지
582,1등,노다지복권방,자동,대전 동구 가오동 236-22번지
582,1등,대박복권,수동,대구 달서구 이곡동 1000-83번지 세븐일레븐편의점 내
582,1등,복권명당우장산역점,수동,서울 강서구 내발산동 719-6번지 가판(우리은행옆)
582,1등,오렌지마트,수동,부산 사하구 장림동 316-8번지
581,1등,동명로또,수동,부산 사상구 감전동 134-8번지 보생빌딩1층씨스페이스편의점
581,1등,홈돌이로또복권,수동,인천 남동구 간석동 616-3번지 삼성홈플러스간석점2층내
581,1등,복권,수동,서울 관악구 봉천동 196-33번지
581,1등,씽크로또,자동,광주 서구 치평동 1187-3번지 1층세븐일레븐 내
581,1등,럭키상사,수동,인천 부평구 부평동 199-20번지 씨스페이스편의점내(가나베스텔105호)
581,1등,복권방,수동,경기 하남시 신장동 427-169번지
581,1등,행복한집,수동,경기 오산시 원동 379-8번지
581,1등,현아상회,자동,부산 남구 용호동 371-13번지
580,1등,천하명당,자동,경기 이천시 신둔면 수광리 297-1번지
580,1등,왕대박복권고령점,수동,경북 고령군 고령읍 헌문리 236-1번지
580,1등,현대복권방,수동,서울 동작구 사당동 323-12번지
580,1등,돈돈복권방,수동,대전 서구 괴정동 7-8번지
580,1등,훼미리마트 우아대로점,수동,전북 전주시 덕진구 우아동2가 866-1번지
580,1등,한경종합광고,자동,서울 송파구 삼전동 28-8번지
580,1등,노다지복권방,자동,대전 대덕구 중리동 119-7번지
579,1등,모아주류뱅크광화문점,수동,서울 종로구 통의동 47번지
579,1등,오렌지데이연산제일점,자동,부산 연제구 연산동 729-1번지 오렌지데이점포 내
579,1등,로또복권,자동,경기 화성시 송산면 사강리 694-4번지
579,1등,태양슈퍼마켓,자동,부산 해운대구 반송동 888번지 삼한115호
579,1등,럭키뱅크,수동,대전 동구 용전동 42-13번지
579,1등,인생대역전,자동,인천 계양구 임학동 10-10번지
579,1등,센타슈퍼,자동,경기 안산시 상록구 이동 715-4번지 센타프라자115호
579,1등,보람복권방,수동,울산 남구 삼산동 1567-6번지 우리들마트 내
579,1등,행운복권,수동,경기 군포시 대야미동 374-3번지
579,1등,클린마트,자동,서울 은평구 응암동 61-53번지 1층
579,1등,서재강변로또,수동,대구 달성군 다사읍 서재리 58-2번지
578,1등,복권천하문화점,수동,대전 중구 문화동 466-6번지
578,1등,와이마트,수동,전북 전주시 완산구 중화산동2가 576-3번지
578,1등,썬마트,자동,대전 서구 관저동 1109번지 신선타워105호 GS25편의점
578,1등,로또복권,자동,서울 종로구 숭인동 228-6번지
578,1등,,수동,서울 서초구 반포동 19-1번지
577,1등,대학도슈퍼,자동,부산 사상구 주례동 60-87번지
577,1등,CU(군포덕산점),자동,경기 군포시 당동 902번지 덕산아파트상가1층
577,1등,금산로또,자동,경남 진주시 금산면 중천리 331-7번지
576,1등,로또명당상동점,수동,경기 부천시 원미구 상동 538-1번지 효성프라자108호
576,1등,복권나라(들안길),자동,대구 수성구 중동 133-3번지
576,1등,스파,수동,서울 노원구 상계동 666-3번지 주공10단지종합상가111
575,1등,훼미리로또,자동,광주 남구 봉선동 111-4번지 1층CU편의점 내
575,1등,파크애비뉴,자동,경기 화성시 반송동 47-3번지 102호
575,1등,가로판매점,수동,서울 중구 서소문동 53-6번지
575,1등,로또복권,수동,부산 남구 용당동 182-2번지
575,1등,교통카드판매대,수동,서울 송파구 가락동 80-5번지 공영주차장앞가판
